month,qty,product
2016_04,7,ES10925052756
2016_05,22,ES10925052756
2016_06,55,ES10925052756
2016_07,37,ES10925052756
2016_08,8,ES10925052756
2016_09,17,ES10925052756
2016_10,14,ES10925052756
2016_11,21,ES10925052756
2016_12,6,ES10925052756
2017_01,13,ES10925052756
2017_02,15,ES10925052756
2017_03,5,ES10925052756
2017_04,9,ES10925052756
2017_05,16,ES10925052756
2017_06,32,ES10925052756
2017_07,33,ES10925052756
2017_08,9,ES10925052756
2017_09,7,ES10925052756
2017_10,14,ES10925052756
2017_11,10,ES10925052756
2017_12,8,ES10925052756
2018_01,14,ES10925052756
2018_02,5,ES10925052756
2018_03,14,ES10925052756
2018_04,7,ES10925052756
2018_05,6,ES10925052756
2018_06,16,ES10925052756
2018_07,25,ES10925052756
2018_08,14,ES10925052756
2018_09,19,ES10925052756
2018_10,16,ES10925052756
2018_11,7,ES10925052756
2018_12,5,ES10925052756
2019_01,5,ES10925052756
2019_02,15,ES10925052756
2016_01,45,ES10925052757
2016_02,68,ES10925052757
2016_03,147,ES10925052757
2016_04,59,ES10925052757
2016_05,65,ES10925052757
2016_06,208,ES10925052757
2016_07,93,ES10925052757
2016_08,55,ES10925052757
2016_09,40,ES10925052757
2016_10,38,ES10925052757
2016_11,89,ES10925052757
2016_12,82,ES10925052757
2017_01,46,ES10925052757
2017_02,72,ES10925052757
2017_03,75,ES10925052757
2017_04,96,ES10925052757
2017_05,78,ES10925052757
2017_06,136,ES10925052757
2017_07,70,ES10925052757
2017_08,97,ES10925052757
2017_09,44,ES10925052757
2017_10,82,ES10925052757
2017_11,41,ES10925052757
2017_12,40,ES10925052757
2018_01,39,ES10925052757
2018_02,69,ES10925052757
2018_03,101,ES10925052757
2018_04,84,ES10925052757
2018_05,86,ES10925052757
2018_06,115,ES10925052757
2018_07,82,ES10925052757
2018_08,119,ES10925052757
2018_09,61,ES10925052757
2018_10,78,ES10925052757
2018_11,111,ES10925052757
2018_12,40,ES10925052757
2019_01,43,ES10925052757
2019_02,56,ES10925052757
2016_01,65,ES10925054252
2016_02,46,ES10925054252
2016_03,57,ES10925054252
2016_04,33,ES10925054252
2016_05,61,ES10925054252
2016_06,103,ES10925054252
2016_07,47,ES10925054252
2016_08,41,ES10925054252
2016_09,21,ES10925054252
2016_10,27,ES10925054252
2016_11,21,ES10925054252
2016_12,33,ES10925054252
2017_01,23,ES10925054252
2017_02,33,ES10925054252
2017_03,17,ES10925054252
2017_04,25,ES10925054252
2017_05,64,ES10925054252
2017_06,30,ES10925054252
2017_07,19,ES10925054252
2017_08,12,ES10925054252
2017_09,13,ES10925054252
2017_10,15,ES10925054252
2017_11,30,ES10925054252
2017_12,65,ES10925054252
2018_01,10,ES10925054252
2018_02,39,ES10925054252
2018_03,11,ES10925054252
2018_04,5,ES10925054252
2018_05,20,ES10925054252
2018_06,27,ES10925054252
2018_07,23,ES10925054252
2018_08,11,ES10925054252
2018_09,14,ES10925054252
2018_10,19,ES10925054252
2018_11,9,ES10925054252
2018_12,6,ES10925054252
2019_01,5,ES10925054252
2019_02,9,ES10925054252
2016_01,72,ES10925054253
2016_02,34,ES10925054253
2016_03,30,ES10925054253
2016_04,21,ES10925054253
2016_05,53,ES10925054253
2016_06,48,ES10925054253
2016_07,68,ES10925054253
2016_08,63,ES10925054253
2016_09,21,ES10925054253
2016_10,19,ES10925054253
2016_11,23,ES10925054253
2016_12,30,ES10925054253
2017_01,56,ES10925054253
2017_02,32,ES10925054253
2017_03,34,ES10925054253
2017_04,17,ES10925054253
2017_05,52,ES10925054253
2017_06,79,ES10925054253
2017_07,49,ES10925054253
2017_08,25,ES10925054253
2017_09,22,ES10925054253
2017_10,26,ES10925054253
2017_11,72,ES10925054253
2017_12,50,ES10925054253
2018_01,30,ES10925054253
2018_02,33,ES10925054253
2018_03,19,ES10925054253
2018_04,34,ES10925054253
2018_05,46,ES10925054253
2018_06,56,ES10925054253
2018_07,50,ES10925054253
2018_08,21,ES10925054253
2018_09,25,ES10925054253
2018_10,30,ES10925054253
2018_11,14,ES10925054253
2018_12,55,ES10925054253
2019_01,53,ES10925054253
2019_02,31,ES10925054253
2016_01,61,ES10925054609
2016_02,92,ES10925054609
2016_03,148,ES10925054609
2016_04,132,ES10925054609
2016_05,237,ES10925054609
2016_06,204,ES10925054609
2016_07,215,ES10925054609
2016_08,58,ES10925054609
2016_09,79,ES10925054609
2016_10,75,ES10925054609
2016_11,77,ES10925054609
2016_12,30,ES10925054609
2017_01,49,ES10925054609
2017_02,62,ES10925054609
2017_03,34,ES10925054609
2017_04,139,ES10925054609
2017_05,91,ES10925054609
2017_06,212,ES10925054609
2017_07,114,ES10925054609
2017_08,110,ES10925054609
2017_09,81,ES10925054609
2017_10,37,ES10925054609
2017_11,56,ES10925054609
2017_12,33,ES10925054609
2018_01,18,ES10925054609
2018_02,48,ES10925054609
2018_03,64,ES10925054609
2018_04,31,ES10925054609
2018_05,70,ES10925054609
2018_06,103,ES10925054609
2018_07,102,ES10925054609
2018_08,49,ES10925054609
2018_09,71,ES10925054609
2018_10,105,ES10925054609
2018_11,38,ES10925054609
2018_12,39,ES10925054609
2019_01,45,ES10925054609
2019_02,41,ES10925054609
2016_01,144,ES10925054629
2016_02,186,ES10925054629
2016_03,156,ES10925054629
2016_04,75,ES10925054629
2016_05,160,ES10925054629
2016_06,310,ES10925054629
2016_07,255,ES10925054629
2016_08,70,ES10925054629
2016_09,67,ES10925054629
2016_10,89,ES10925054629
2016_11,100,ES10925054629
2016_12,81,ES10925054629
2017_01,60,ES10925054629
2017_02,53,ES10925054629
2017_03,84,ES10925054629
2017_04,92,ES10925054629
2017_05,147,ES10925054629
2017_06,125,ES10925054629
2017_07,105,ES10925054629
2017_08,87,ES10925054629
2017_09,119,ES10925054629
2017_10,118,ES10925054629
2017_11,154,ES10925054629
2017_12,51,ES10925054629
2018_01,69,ES10925054629
2018_02,54,ES10925054629
2018_03,64,ES10925054629
2018_04,48,ES10925054629
2018_05,140,ES10925054629
2018_06,147,ES10925054629
2018_07,130,ES10925054629
2018_08,110,ES10925054629
2018_09,93,ES10925054629
2018_10,90,ES10925054629
2018_11,60,ES10925054629
2018_12,66,ES10925054629
2019_01,74,ES10925054629
2019_02,83,ES10925054629
2016_01,65,ES10925054696
2016_02,88,ES10925054696
2016_03,66,ES10925054696
2016_04,61,ES10925054696
2016_05,79,ES10925054696
2016_06,168,ES10925054696
2016_07,101,ES10925054696
2016_08,24,ES10925054696
2016_09,39,ES10925054696
2016_10,50,ES10925054696
2016_11,65,ES10925054696
2016_12,33,ES10925054696
2017_01,42,ES10925054696
2017_02,28,ES10925054696
2017_03,57,ES10925054696
2017_04,32,ES10925054696
2017_05,73,ES10925054696
2017_06,86,ES10925054696
2017_07,97,ES10925054696
2017_08,65,ES10925054696
2017_09,37,ES10925054696
2017_10,23,ES10925054696
2017_11,50,ES10925054696
2017_12,50,ES10925054696
2018_01,31,ES10925054696
2018_02,42,ES10925054696
2018_03,33,ES10925054696
2018_04,67,ES10925054696
2018_05,101,ES10925054696
2018_06,46,ES10925054696
2018_07,67,ES10925054696
2018_08,25,ES10925054696
2018_09,16,ES10925054696
2018_10,20,ES10925054696
2018_11,17,ES10925054696
2018_12,5,ES10925054696
2019_01,16,ES10925054696
2019_02,21,ES10925054696
2016_01,12,ES10925501004
2016_02,26,ES10925501004
2016_03,24,ES10925501004
2016_04,29,ES10925501004
2016_05,30,ES10925501004
2016_06,34,ES10925501004
2016_07,25,ES10925501004
2016_08,8,ES10925501004
2016_09,28,ES10925501004
2016_10,23,ES10925501004
2016_11,32,ES10925501004
2016_12,21,ES10925501004
2017_01,27,ES10925501004
2017_02,18,ES10925501004
2017_03,33,ES10925501004
2017_04,34,ES10925501004
2017_05,29,ES10925501004
2017_06,34,ES10925501004
2017_07,42,ES10925501004
2017_08,7,ES10925501004
2017_09,23,ES10925501004
2017_10,29,ES10925501004
2017_11,37,ES10925501004
2017_12,8,ES10925501004
2018_01,27,ES10925501004
2018_02,35,ES10925501004
2018_03,38,ES10925501004
2018_04,36,ES10925501004
2018_05,50,ES10925501004
2018_06,41,ES10925501004
2018_07,29,ES10925501004
2018_08,20,ES10925501004
2018_09,26,ES10925501004
2018_10,32,ES10925501004
2018_11,44,ES10925501004
2018_12,27,ES10925501004
2019_01,18,ES10925501004
2019_02,28,ES10925501004
2016_01,62,ES10925503025
2016_02,49,ES10925503025
2016_03,81,ES10925503025
2016_04,65,ES10925503025
2016_05,64,ES10925503025
2016_06,129,ES10925503025
2016_07,56,ES10925503025
2016_08,26,ES10925503025
2016_09,55,ES10925503025
2016_10,42,ES10925503025
2016_11,49,ES10925503025
2016_12,40,ES10925503025
2017_01,40,ES10925503025
2017_02,14,ES10925503025
2017_03,31,ES10925503025
2017_04,19,ES10925503025
2017_05,54,ES10925503025
2017_06,78,ES10925503025
2017_07,72,ES10925503025
2017_08,39,ES10925503025
2017_09,41,ES10925503025
2017_10,56,ES10925503025
2017_11,52,ES10925503025
2017_12,37,ES10925503025
2018_01,56,ES10925503025
2018_02,42,ES10925503025
2018_03,43,ES10925503025
2018_04,23,ES10925503025
2018_05,68,ES10925503025
2018_06,40,ES10925503025
2018_07,24,ES10925503025
2018_08,40,ES10925503025
2018_09,47,ES10925503025
2018_10,34,ES10925503025
2018_11,43,ES10925503025
2018_12,32,ES10925503025
2019_01,23,ES10925503025
2019_02,9,ES10925503025
2016_01,21,ES10925632763
2016_02,9,ES10925632763
2016_03,10,ES10925632763
2016_04,5,ES10925632763
2016_05,9,ES10925632763
2016_06,40,ES10925632763
2016_07,8,ES10925632763
2016_08,13,ES10925632763
2016_09,18,ES10925632763
2016_10,21,ES10925632763
2016_11,35,ES10925632763
2016_12,15,ES10925632763
2017_01,8,ES10925632763
2017_02,11,ES10925632763
2017_03,7,ES10925632763
2017_04,12,ES10925632763
2017_05,19,ES10925632763
2017_06,26,ES10925632763
2017_07,45,ES10925632763
2017_08,18,ES10925632763
2017_09,27,ES10925632763
2017_10,44,ES10925632763
2017_11,11,ES10925632763
2017_12,22,ES10925632763
2018_01,12,ES10925632763
2018_02,8,ES10925632763
2018_03,13,ES10925632763
2018_04,5,ES10925632763
2018_05,12,ES10925632763
2018_06,31,ES10925632763
2018_07,12,ES10925632763
2018_08,29,ES10925632763
2018_09,30,ES10925632763
2018_10,25,ES10925632763
2018_11,2,ES10925632763
2018_12,17,ES10925632763
2019_01,10,ES10925632763
2019_02,5,ES10925632763
2016_01,22,ES10925993040
2016_02,10,ES10925993040
2016_03,17,ES10925993040
2016_04,11,ES10925993040
2016_05,28,ES10925993040
2016_06,17,ES10925993040
2016_07,14,ES10925993040
2016_08,9,ES10925993040
2016_09,13,ES10925993040
2016_10,13,ES10925993040
2016_11,14,ES10925993040
2016_12,12,ES10925993040
2017_01,14,ES10925993040
2017_02,15,ES10925993040
2017_03,14,ES10925993040
2017_04,17,ES10925993040
2017_05,18,ES10925993040
2017_06,18,ES10925993040
2017_07,12,ES10925993040
2017_08,5,ES10925993040
2017_09,22,ES10925993040
2017_10,14,ES10925993040
2017_11,22,ES10925993040
2017_12,10,ES10925993040
2018_01,19,ES10925993040
2018_02,18,ES10925993040
2018_03,7,ES10925993040
2018_04,22,ES10925993040
2018_05,18,ES10925993040
2018_06,20,ES10925993040
2018_07,17,ES10925993040
2018_08,9,ES10925993040
2018_09,19,ES10925993040
2018_10,13,ES10925993040
2018_11,13,ES10925993040
2018_12,10,ES10925993040
2019_01,4,ES10925993040
2019_02,9,ES10925993040
2016_01,32,ES10933009714
2016_02,22,ES10933009714
2016_03,21,ES10933009714
2016_04,18,ES10933009714
2016_05,28,ES10933009714
2016_06,32,ES10933009714
2016_07,30,ES10933009714
2016_08,19,ES10933009714
2016_09,38,ES10933009714
2016_10,19,ES10933009714
2016_11,34,ES10933009714
2016_12,19,ES10933009714
2017_01,30,ES10933009714
2017_02,19,ES10933009714
2017_03,18,ES10933009714
2017_04,11,ES10933009714
2017_05,22,ES10933009714
2017_06,59,ES10933009714
2017_07,42,ES10933009714
2017_08,39,ES10933009714
2017_09,25,ES10933009714
2017_10,16,ES10933009714
2017_11,27,ES10933009714
2017_12,14,ES10933009714
2018_01,22,ES10933009714
2018_02,23,ES10933009714
2018_03,16,ES10933009714
2018_04,20,ES10933009714
2018_05,15,ES10933009714
2018_06,37,ES10933009714
2018_07,24,ES10933009714
2018_08,28,ES10933009714
2018_09,31,ES10933009714
2018_10,24,ES10933009714
2018_11,24,ES10933009714
2018_12,16,ES10933009714
2019_01,12,ES10933009714
2019_02,16,ES10933009714
2016_01,27,ES10933012222
2016_02,17,ES10933012222
2016_03,17,ES10933012222
2016_04,9,ES10933012222
2016_05,25,ES10933012222
2016_06,20,ES10933012222
2016_07,30,ES10933012222
2016_08,13,ES10933012222
2016_09,6,ES10933012222
2016_10,28,ES10933012222
2016_11,20,ES10933012222
2016_12,17,ES10933012222
2017_01,11,ES10933012222
2017_02,15,ES10933012222
2017_03,29,ES10933012222
2017_04,20,ES10933012222
2017_05,19,ES10933012222
2017_06,27,ES10933012222
2017_07,24,ES10933012222
2017_08,17,ES10933012222
2017_09,5,ES10933012222
2017_10,6,ES10933012222
2017_11,13,ES10933012222
2017_12,7,ES10933012222
2018_01,12,ES10933012222
2018_02,23,ES10933012222
2018_03,11,ES10933012222
2018_04,11,ES10933012222
2018_05,18,ES10933012222
2018_06,24,ES10933012222
2018_07,19,ES10933012222
2018_08,17,ES10933012222
2018_09,34,ES10933012222
2018_10,10,ES10933012222
2018_11,20,ES10933012222
2018_12,11,ES10933012222
2019_01,7,ES10933012222
2019_02,26,ES10933012222
2016_01,29,ES10933012714
2016_02,29,ES10933012714
2016_03,21,ES10933012714
2016_04,20,ES10933012714
2016_05,18,ES10933012714
2016_06,33,ES10933012714
2016_07,28,ES10933012714
2016_08,12,ES10933012714
2016_09,29,ES10933012714
2016_10,22,ES10933012714
2016_11,19,ES10933012714
2016_12,16,ES10933012714
2017_01,16,ES10933012714
2017_02,12,ES10933012714
2017_03,28,ES10933012714
2017_04,7,ES10933012714
2017_05,15,ES10933012714
2017_06,21,ES10933012714
2017_07,26,ES10933012714
2017_08,13,ES10933012714
2017_09,13,ES10933012714
2017_10,17,ES10933012714
2017_11,26,ES10933012714
2017_12,29,ES10933012714
2018_01,21,ES10933012714
2018_02,40,ES10933012714
2018_03,13,ES10933012714
2018_04,8,ES10933012714
2018_05,12,ES10933012714
2018_06,21,ES10933012714
2018_07,30,ES10933012714
2018_08,15,ES10933012714
2018_09,38,ES10933012714
2018_10,19,ES10933012714
2018_11,39,ES10933012714
2018_12,19,ES10933012714
2019_01,27,ES10933012714
2019_02,37,ES10933012714
2016_01,37,ES10933013440
2016_02,33,ES10933013440
2016_03,19,ES10933013440
2016_04,34,ES10933013440
2016_05,31,ES10933013440
2016_06,54,ES10933013440
2016_07,44,ES10933013440
2016_08,46,ES10933013440
2016_09,65,ES10933013440
2016_10,58,ES10933013440
2016_11,41,ES10933013440
2016_12,36,ES10933013440
2017_01,62,ES10933013440
2017_02,22,ES10933013440
2017_03,34,ES10933013440
2017_04,15,ES10933013440
2017_05,33,ES10933013440
2017_06,32,ES10933013440
2017_07,35,ES10933013440
2017_08,32,ES10933013440
2017_09,59,ES10933013440
2017_10,53,ES10933013440
2017_11,40,ES10933013440
2017_12,34,ES10933013440
2018_01,54,ES10933013440
2018_02,22,ES10933013440
2018_03,27,ES10933013440
2018_04,32,ES10933013440
2018_05,38,ES10933013440
2018_06,49,ES10933013440
2018_07,44,ES10933013440
2018_08,30,ES10933013440
2018_09,58,ES10933013440
2018_10,50,ES10933013440
2018_11,67,ES10933013440
2018_12,44,ES10933013440
2019_01,45,ES10933013440
2019_02,20,ES10933013440
2016_01,12,ES10933014085
2016_02,17,ES10933014085
2016_03,11,ES10933014085
2016_04,14,ES10933014085
2016_05,11,ES10933014085
2016_06,24,ES10933014085
2016_07,20,ES10933014085
2016_08,18,ES10933014085
2016_09,23,ES10933014085
2016_10,26,ES10933014085
2016_11,28,ES10933014085
2016_12,17,ES10933014085
2017_01,25,ES10933014085
2017_02,26,ES10933014085
2017_03,26,ES10933014085
2017_04,28,ES10933014085
2017_05,21,ES10933014085
2017_06,38,ES10933014085
2017_07,35,ES10933014085
2017_08,38,ES10933014085
2017_09,39,ES10933014085
2017_10,27,ES10933014085
2017_11,19,ES10933014085
2017_12,21,ES10933014085
2018_01,26,ES10933014085
2018_02,16,ES10933014085
2018_03,26,ES10933014085
2018_04,28,ES10933014085
2018_05,34,ES10933014085
2018_06,47,ES10933014085
2018_07,40,ES10933014085
2018_08,32,ES10933014085
2018_09,42,ES10933014085
2018_10,34,ES10933014085
2018_11,25,ES10933014085
2018_12,33,ES10933014085
2019_01,9,ES10933014085
2019_02,27,ES10933014085
2016_01,94,ES10933014649
2016_02,39,ES10933014649
2016_03,43,ES10933014649
2016_04,29,ES10933014649
2016_05,41,ES10933014649
2016_06,76,ES10933014649
2016_07,46,ES10933014649
2016_08,36,ES10933014649
2016_09,71,ES10933014649
2016_10,53,ES10933014649
2016_11,83,ES10933014649
2016_12,62,ES10933014649
2017_01,67,ES10933014649
2017_02,28,ES10933014649
2017_03,29,ES10933014649
2017_04,37,ES10933014649
2017_05,73,ES10933014649
2017_06,79,ES10933014649
2017_07,64,ES10933014649
2017_08,66,ES10933014649
2017_09,66,ES10933014649
2017_10,52,ES10933014649
2017_11,69,ES10933014649
2017_12,54,ES10933014649
2018_01,38,ES10933014649
2018_02,97,ES10933014649
2018_03,48,ES10933014649
2018_04,37,ES10933014649
2018_05,60,ES10933014649
2018_06,48,ES10933014649
2018_07,74,ES10933014649
2018_08,48,ES10933014649
2018_09,74,ES10933014649
2018_10,76,ES10933014649
2018_11,107,ES10933014649
2018_12,53,ES10933014649
2019_01,92,ES10933014649
2019_02,78,ES10933014649
2016_01,24,ES10933030009
2016_02,16,ES10933030009
2016_03,34,ES10933030009
2016_04,54,ES10933030009
2016_05,81,ES10933030009
2016_06,49,ES10933030009
2016_07,39,ES10933030009
2016_08,30,ES10933030009
2016_09,20,ES10933030009
2016_10,30,ES10933030009
2016_11,20,ES10933030009
2016_12,22,ES10933030009
2017_01,16,ES10933030009
2017_02,22,ES10933030009
2017_03,23,ES10933030009
2017_04,76,ES10933030009
2017_05,38,ES10933030009
2017_06,57,ES10933030009
2017_07,43,ES10933030009
2017_08,8,ES10933030009
2017_09,21,ES10933030009
2017_10,61,ES10933030009
2017_11,28,ES10933030009
2017_12,59,ES10933030009
2018_01,22,ES10933030009
2018_02,18,ES10933030009
2018_03,45,ES10933030009
2018_04,19,ES10933030009
2018_05,30,ES10933030009
2018_06,25,ES10933030009
2018_07,12,ES10933030009
2018_08,15,ES10933030009
2018_09,25,ES10933030009
2018_10,14,ES10933030009
2018_11,18,ES10933030009
2018_12,13,ES10933030009
2019_01,21,ES10933030009
2019_02,15,ES10933030009
2016_01,11,ES10943003358
2016_02,8,ES10943003358
2016_03,10,ES10943003358
2016_04,7,ES10943003358
2016_05,8,ES10943003358
2016_06,13,ES10943003358
2016_07,8,ES10943003358
2016_08,12,ES10943003358
2016_09,10,ES10943003358
2016_10,14,ES10943003358
2016_11,5,ES10943003358
2016_12,16,ES10943003358
2017_01,15,ES10943003358
2017_02,13,ES10943003358
2017_03,19,ES10943003358
2017_04,13,ES10943003358
2017_05,24,ES10943003358
2017_06,21,ES10943003358
2017_07,24,ES10943003358
2017_08,23,ES10943003358
2017_09,14,ES10943003358
2017_10,12,ES10943003358
2017_11,15,ES10943003358
2017_12,7,ES10943003358
2018_01,6,ES10943003358
2018_02,24,ES10943003358
2018_03,17,ES10943003358
2018_04,16,ES10943003358
2018_05,10,ES10943003358
2018_06,10,ES10943003358
2018_07,10,ES10943003358
2018_08,10,ES10943003358
2018_09,21,ES10943003358
2018_10,26,ES10943003358
2018_11,17,ES10943003358
2018_12,12,ES10943003358
2019_01,22,ES10943003358
2019_02,20,ES10943003358
2016_01,15,ES10943003360
2016_02,12,ES10943003360
2016_03,13,ES10943003360
2016_04,7,ES10943003360
2016_05,9,ES10943003360
2016_06,14,ES10943003360
2016_07,13,ES10943003360
2016_08,9,ES10943003360
2016_09,9,ES10943003360
2016_10,9,ES10943003360
2016_11,20,ES10943003360
2016_12,23,ES10943003360
2017_01,18,ES10943003360
2017_02,21,ES10943003360
2017_03,25,ES10943003360
2017_04,15,ES10943003360
2017_05,13,ES10943003360
2017_06,23,ES10943003360
2017_07,9,ES10943003360
2017_08,10,ES10943003360
2017_09,17,ES10943003360
2017_10,15,ES10943003360
2017_11,28,ES10943003360
2017_12,26,ES10943003360
2018_01,23,ES10943003360
2018_02,10,ES10943003360
2018_03,26,ES10943003360
2018_04,25,ES10943003360
2018_05,18,ES10943003360
2018_06,29,ES10943003360
2018_07,16,ES10943003360
2018_08,22,ES10943003360
2018_09,30,ES10943003360
2018_10,25,ES10943003360
2018_11,32,ES10943003360
2018_12,28,ES10943003360
2019_01,26,ES10943003360
2019_02,26,ES10943003360
2016_01,3,ES10943004432
2016_02,7,ES10943004432
2016_03,13,ES10943004432
2016_04,6,ES10943004432
2016_05,3,ES10943004432
2016_06,6,ES10943004432
2016_07,9,ES10943004432
2016_08,8,ES10943004432
2016_09,14,ES10943004432
2016_10,14,ES10943004432
2016_11,12,ES10943004432
2016_12,22,ES10943004432
2017_01,15,ES10943004432
2017_02,17,ES10943004432
2017_03,16,ES10943004432
2017_04,6,ES10943004432
2017_05,17,ES10943004432
2017_06,14,ES10943004432
2017_07,19,ES10943004432
2017_08,19,ES10943004432
2017_09,20,ES10943004432
2017_10,14,ES10943004432
2017_11,14,ES10943004432
2017_12,32,ES10943004432
2018_01,19,ES10943004432
2018_02,10,ES10943004432
2018_03,22,ES10943004432
2018_04,37,ES10943004432
2018_05,18,ES10943004432
2018_06,22,ES10943004432
2018_07,32,ES10943004432
2018_08,15,ES10943004432
2018_09,19,ES10943004432
2018_10,25,ES10943004432
2018_11,20,ES10943004432
2018_12,23,ES10943004432
2019_01,35,ES10943004432
2019_02,12,ES10943004432
2016_01,12,ES10943004542
2016_02,4,ES10943004542
2016_03,10,ES10943004542
2016_04,4,ES10943004542
2016_05,7,ES10943004542
2016_06,5,ES10943004542
2016_07,8,ES10943004542
2016_08,5,ES10943004542
2016_09,7,ES10943004542
2016_10,12,ES10943004542
2016_11,13,ES10943004542
